Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2015-08-17,261.5,263.12,257.5721,258.6391,86.5327071,22567.4746807,260.797049312
2015-08-18,259.0784,259.93483,188.10761000000002,223.00277000000003,683.1979918999999,164204.788111,240.34729325599997
2015-08-19,204.39327,245.0,204.39327,230.084,239.38614275,55933.81289759999,233.65518260599998
2015-08-20,230.084,238.70954,229.0338,236.8741,508.09991938,119816.605229,235.813076639
2015-08-21,236.99999,238.70966,232.61803999999998,234.28493999999998,148.24412426,34871.308638999995,235.228942888
2015-08-22,235.012,235.31862,223.09997,231.99031000000002,160.87552293,36636.7621529,227.73360102
2015-08-23,232.37909,232.37909,226.07,228.13041,52.24048713,12000.5190955,229.71682989099997
2015-08-24,226.23081000000002,227.19522,209.78752999999998,212.70097,393.06724433,85476.4785668,217.46019237099998
2015-08-25,211.85102,235.98997999999997,204.01,224.49438999999998,433.90978433,94874.9968404,218.651434622
2015-08-26,225.8616,243.3788,223.11341000000002,226.38148999999999,154.6877698,35824.956747000004,231.59527604099998
2015-08-27,228.2424,233.0,225.30789,226.011,172.04794018,39260.75953530001,228.196626442
2015-08-28,225.3427,237.9801,222.5718,232.6416,264.37526899,61080.90878689999,231.038663413
2015-08-29,233.0357,234.97411,228.95383999999999,230.77732000000003,99.84734177,23187.8862927,232.23338630400002
2015-08-30,231.72,233.10008,226.67792000000003,228.95377000000002,60.62931027,13895.702263299998,229.191165154
2015-08-31,228.84,233.51,225.9989,230.92,98.38033775,22532.116495,229.03068855400002
2015-09-01,231.0852,231.12,226.87,229.49,101.21826624,23140.2337526,228.61717170400001
2015-09-02,229.49,232.99117,226.81932,230.04,191.17766219,43770.0149916,228.949420608
2015-09-03,229.14001000000002,231.13282999999998,226.17,226.9388,291.80410289,66726.5994373,228.669161182
2015-09-04,226.9796,231.79,226.55001000000001,231.01,151.62819272,34833.342767,229.728668147
2015-09-05,231.0099,236.9999,230.24725,236.3209,173.96860231,40897.542559199996,235.08576844400002
2015-09-06,237.0,243.37667000000002,237.0,241.98998999999998,112.16443429,26935.1440251,240.139792935
2015-09-07,240.3301,242.7792,239.13181,241.07,148.82119427,35789.750322,240.488261753
2015-09-08,240.35001,246.51,240.35,243.2677,253.51738311,61799.00499550001,243.766341532
2015-09-09,242.56,244.9708,238.18137000000002,239.01,202.53519436,48590.204988800004,239.909933394
2015-09-10,240.1,240.4586,236.99,238.1631,35.12512335,8377.95752555,238.517526104
2015-09-11,239.97,242.11885,238.84814,242.11885,128.37422917,30964.8285999,241.207513378
2015-09-12,239.45001000000002,241.6,233.67,235.78,55.15843051,13106.9020927,237.622825225
2015-09-13,235.5114,236.96,228.68,230.0,135.95878351,31398.6616296,230.942501977
2015-09-14,230.0,232.638,226.32,230.6536,418.28827956,95996.9823496,229.499574912
2015-09-15,230.6536,232.32407999999998,228.6,230.79412000000002,122.09309292,28194.825150099998,230.928912322
2015-09-16,229.35,232.19998999999999,226.91,229.08477000000002,65.82978823,15123.250997799998,229.732639348
2015-09-17,229.99,236.0,227.88,233.37,43.24149774,9995.16384841,231.14749420799998
2015-09-18,232.78,235.49999,231.92,232.8278,62.93082529,14686.3167394,233.372384228
2015-09-19,231.62637999999998,233.29,230.0,231.61,71.09367932,16421.118596599998,230.978601103
2015-09-20,230.55101000000002,231.97,230.17,231.44,1.57249766,362.63233629,230.609142077
2015-09-21,230.01,231.49,226.95,227.171,31.97126822,7310.41432241,228.655750285
2015-09-22,226.3,233.85818999999998,223.1,228.6,155.15770741,35618.8104859,229.56520227400003
2015-09-23,230.36137000000002,231.07552,228.23299,230.24,101.29424726,23342.1994844,230.439537445
2015-09-24,229.71,234.995,229.71,231.7824,41.48737716,9634.08403681,232.21723561
2015-09-25,233.463,237.19998999999999,232.35515,236.0,142.00904813,33262.8768603,234.230686694
2015-09-26,234.01,235.77546,233.46,233.49,52.56174907,12368.2321419,235.308610553
2015-09-27,233.37,234.0,230.62,230.62,29.86936408,6925.37478834,231.855447936
2015-09-28,233.99599999999998,239.97,233.99599999999998,238.488,121.69358915,28949.6188232,237.889432183
2015-09-29,238.33272999999997,240.0,235.0046,238.01962999999998,94.54477411,22474.562281799997,237.713427245
2015-09-30,236.04,237.91998999999998,235.00002,236.0,40.92350767,9670.0783066,236.29641878599998
2015-10-01,235.6,238.0,234.58812999999998,237.8,36.27360097,8566.634320300001,236.167187465
2015-10-02,236.46,239.85654,236.42882999999998,236.42882999999998,71.12895357,16979.764932700004,238.71804772099998
2015-10-03,236.48,238.8,236.46,238.8,18.64199,4416.43044995,236.907671871
2015-10-04,238.0,239.94586,237.6,238.96704,9.3187,2217.92843577,238.008352643
2015-10-05,237.63400000000001,240.44218999999998,237.16401000000002,239.48001000000002,84.78669666,20286.6646279,239.267071688
2015-10-06,240.26001000000002,248.38998999999998,239.72001,244.53,87.21231479999999,21143.7438477,242.439888177
2015-10-07,246.0,247.19998999999999,234.55,241.21889,131.57133203,31824.6950088,241.88168134900002
2015-10-08,243.646,244.73,233.0,242.7,112.92422459,27358.483838,242.27293955099998
2015-10-09,242.52,244.87149,241.74515,241.74515,110.72498391,26910.176195499997,243.03617165
2015-10-10,243.55005,245.64004,243.21004,245.64004,6.248435400000001,1532.83321631,245.31472571700002
2015-10-11,245.70007,247.12,245.05544,245.11007999999998,43.17924283,10613.862033299998,245.809359722
2015-10-12,246.68900000000002,247.11,244.00006000000002,245.61063,28.36413564,6985.55950814,246.281416673
2015-10-13,245.2844,249.50999,244.01,249.0,118.50431754,29287.199839599998,247.140361192
2015-10-14,249.99999,253.6601,241.0,253.638,100.17277148,24927.0237777,248.84031268599998
2015-10-15,254.0,255.0,251.86004,253.5587,105.34612964,26800.399998599998,254.403271294
2015-10-16,254.27414,268.50765,253.00001,258.0,272.76275350000003,70923.88096180001,260.020402535
2015-10-17,260.97008999999997,270.99942999999996,260.97008999999997,270.0,96.85473612,25817.0796529,266.55464345
2015-10-18,265.2,267.60998,251.0,251.0,63.87121822,16662.0490083,260.869441239
2015-10-19,258.86,265.73400000000004,258.86,264.06003,23.86617998,6301.20094347,264.022183221
2015-10-20,264.9,270.0,264.0,270.0,144.11713514,38589.410554400005,267.76420803
2015-10-21,269.42374,270.73997,264.57,266.59313,178.92602149,47905.7038018,267.740283961
2015-10-22,266.21317999999997,278.0,263.73009,274.19999,70.22716309,18997.349133,270.51283715799997
2015-10-23,270.0,279.31107000000003,270.0,276.6418,100.39077666,27782.186184,276.740424851
2015-10-24,277.8,283.56878,277.8,283.37507999999997,76.2612218,21401.196055700002,280.630123025
2015-10-25,284.96999,294.475,282.44,282.44,115.09849691,33196.520119700006,288.41836349700003
2015-10-26,284.40969,286.0,280.64454,285.25,70.39117582,20035.0680302,284.62471036799997
2015-10-27,285.4196,296.31,285.23900000000003,292.5071,248.20929467,72733.75304760001,293.03396210200003
2015-10-28,294.41245,305.0,290.00002,298.0,142.90255578,42576.8918945,297.943529856
2015-10-29,297.01,317.84465,296.4,312.11121,126.22214068,39002.6679279,309.000209613
2015-10-30,312.026,333.0,311.7704,325.0,329.35751846,105973.539776,321.75837452
2015-10-31,325.75,331.0,306.1304,306.1304,56.64782291,18007.9352033,317.892802904
2015-11-01,313.46084,320.0,304.69003,320.0,57.39355945,18174.9324131,316.67198527700003
2015-11-02,320.0,360.0,314.0,358.16998,190.48017039,63571.272696500004,333.742208264
2015-11-03,349.49896,418.97,307.23,397.76999,388.87841974,145834.555541,375.013238427
2015-11-04,398.8904,489.99,368.48525,408.96258,426.16404144,182594.750729,428.461186242
2015-11-05,395.24652000000003,438.71737,341.0,380.0,193.92428549,76195.13206989999,392.911758717
2015-11-06,382.0235,390.0,346.34009,362.06,96.24049675,35613.779434,370.049829715
2015-11-07,372.89997,389.81,368.0,383.89,53.70277448,20346.7321973,378.876741366
2015-11-08,374.08774,385.0,352.0,371.7638,76.55927286,28486.5850436,372.085365749
2015-11-09,371.36138,379.0,350.0,367.0,52.94763437,19447.5066236,367.29698795800005
2015-11-10,367.0,378.99,327.26001,338.0,123.71673471,42770.850318900004,345.715964935
2015-11-11,338.0,341.0,300.0,304.80001,140.32538735,43916.0408693,312.95862921599996
2015-11-12,309.197,341.0,301.56,336.0,184.04841208,59254.6719711,321.95155231900003
2015-11-13,329.04,340.1788,326.5,336.9484,114.87871334,38186.3506395,332.40580025
2015-11-14,337.92176,339.47,326.03001,329.7431,51.7854937,17139.670470700003,330.974356835
2015-11-15,330.69427,333.73999,315.00001000000003,315.00001000000003,73.53327846,23667.2367944,321.85749486599997
2015-11-16,315.9809,330.0,315.70072999999996,321.90688,83.01478014,26978.2878741,324.98174215
2015-11-17,329.65,336.88999,329.65,330.0,87.42883722,29048.904799400003,332.25770493
2015-11-18,330.0,334.74998999999997,326.00001000000003,326.50003,59.65146845,19693.7792275,330.147433739
2015-11-19,332.7,332.70988,323.07088,326.25999,46.06616721,15188.762807199999,329.716226184
2015-11-20,323.07088,323.07088,310.0,317.21,78.94460649,25133.670360599997,318.370962604
2015-11-21,319.97584,324.37,319.97584,322.8,4.57207009,1474.16152076,322.427585699
2015-11-22,325.0,325.0,319.03328,322.85,36.66267747,11885.9364296,324.197174069
2015-11-23,320.0,323.5,319.0,322.68425,68.88624190000002,22165.8978279,321.775396893
2015-11-24,319.0,325.0,316.01322999999996,323.48,349.52485302,112951.914555,323.15846378099997
2015-11-25,323.3,330.0,317.57001,329.69,175.52180749,56934.60840980001,324.373416751
2015-11-26,329.70784,370.0,329.7,350.55,136.62112405,47432.1368138,347.180109545
2015-11-27,351.51,364.0,350.53001,360.0,83.17191044,29866.420019700003,359.09262949099997
2015-11-28,354.0,359.0,350.27786000000003,356.49998,54.90819496,19410.0516222,353.50008566800005
2015-11-29,357.43899,373.76998,353.03001,370.39,87.69965570000001,31604.8781535,360.376308222
2015-11-30,370.39,380.67998,370.39,378.49993,79.73365202,30025.1202403,376.567728677
2015-12-01,377.68717999999996,378.47,355.0,361.582,442.0814448,161176.464009,364.58545343800006
2015-12-02,362.4066,362.4066,349.20001,358.69,228.55621082,81306.5755357,355.73995230300005
2015-12-03,359.46,370.0,356.98800000000006,361.298,1144.63295736,416116.889843,363.537400498
2015-12-04,363.6827,365.0826,357.48405,364.93447000000003,50.81390144,18398.1047312,362.068335826
2015-12-05,364.32,390.58431,363.93001,387.65,205.33255949,77121.2953669,375.59213969
2015-12-06,391.37998999999996,404.21397,386.01,387.6548,170.31993018,67218.7918649,394.66192708
2015-12-07,386.4955,398.0,384.07,395.3,241.34641004,94455.7970144,391.37021760000005
2015-12-08,391.88,415.0,388.52,415.0,259.51137301,102494.165561,394.95057334800003
2015-12-09,414.97999,420.0,404.0,416.33,265.76156528,109723.046282,412.86273343
2015-12-10,417.27,420.0,410.01286,416.0,233.11669732,96664.97374419999,414.66344906
2015-12-11,417.83305,445.0,417.83305,443.119,461.35822146,197948.300713,429.055539721
2015-12-12,443.119,463.99999,407.13518,431.0,238.98760812,102892.497129,430.534863035
2015-12-13,427.48657000000003,438.0,418.36999,432.0,40.15370005,17300.5831545,430.859002606
2015-12-14,430.0,445.0,426.21,442.0,302.06599034,132182.183178,437.593729203
2015-12-15,443.0,464.98,430.01,464.98,187.2792695,84838.9257805,453.007564623
2015-12-16,461.60483,461.63003,441.0,453.6486,183.7932899,82913.1170972,451.121567835
2015-12-17,450.3476,459.15315,445.00001,451.03435,67.71351772,30635.477102599998,452.42778892800004
2015-12-18,455.0,467.69074000000006,452.27193,464.97099000000003,92.69887505,43132.990923800004,465.30220459
2015-12-19,464.76094000000006,464.96,455.0,458.01,52.99059335,24290.2718038,458.38837175099997
2015-12-20,458.9,460.48999000000003,436.0,441.22,166.610861,74548.4966468,447.44079827300004
2015-12-21,442.0,446.95575,426.69595,441.74999,193.73980497,85212.52455650001,439.829721981
2015-12-22,440.56114,444.25,434.29292000000004,437.69,40.91631382,17978.4033771,439.39450303800004
2015-12-23,437.7,445.99,435.46882999999997,444.83,66.44749549,29423.287849599998,442.805069365
2015-12-24,443.99,458.0,443.99,452.71225,60.26048777,27236.0879884,451.97257765800003
2015-12-25,455.33901,457.95,451.12,457.83999000000006,4.06676206,1852.88372409,455.616457702
2015-12-26,451.12,451.12,409.0,417.47,216.29296296,91148.1260078,421.41050157300003
2015-12-27,413.0,429.72,409.40689,427.29,26.98186203,11401.0015122,422.543169909
2015-12-28,427.29,429.36,418.78109,424.3,108.74893911,46308.4688323,425.829154852
2015-12-29,421.09480999999994,432.5,420.3989,430.95,148.26471719,63710.462526699994,429.707510554
2015-12-30,433.3,434.99999,420.0,424.30870999999996,48.78505384,20885.9474444,428.12184881300004
2015-12-31,424.45,431.31,416.60843,431.31,80.65263234,34143.6783854,423.342393109
2016-01-01,434.17899000000006,434.96999000000005,430.74,431.50530999999995,14.34857996,6215.76780781,433.197419197
2016-01-02,434.0,434.99,430.32475999999997,434.98,26.75948217,11586.5847923,432.989873224
2016-01-03,434.49,434.49,422.98,426.57000999999997,23.61102955,10092.1676735,427.43446032800006
2016-01-04,427.77000999999996,433.96,426.56,431.08415,40.87598514,17602.506366799997,430.63197881400004
2016-01-05,431.06001,434.7299,429.0,431.32,34.0820651,14672.7925654,430.51360069599997
2016-01-06,431.3299,431.3299,427.58055999999993,429.99,20.04790497,8588.14657763,428.381249337
2016-01-07,428.55,457.88354000000004,427.78067000000004,457.88354000000004,132.76454268,59295.3805281,446.62060615900003
2016-01-08,457.9999,460.0,447.6401,455.22,110.94217655,50406.343226,454.34788457800005
2016-01-09,452.85000999999994,459.87181,450.0,451.38,84.78387588,38529.63114880001,454.445267439
2016-01-10,450.0,451.12999,442.05,449.13,42.67798529,19108.368261400003,447.73360625099997
2016-01-11,449.89328,454.53,443.81177,452.23059000000006,110.19949601,49542.763449800004,449.573412254
2016-01-12,451.3155,451.3155,440.0,440.0,157.6837879,70759.23383380001,448.74133718
2016-01-13,440.0,455.0,427.17,433.9817,180.79213732,78540.50194510001,434.424323476
2016-01-14,433.0605,437.15,430.0,430.57505,44.44569492,19227.5776259,432.608324845
2016-01-15,430.57505,430.91,364.49,364.49,629.53449789,249937.620786,397.019737001
2016-01-16,364.48,392.5201,351.76,390.32800000000003,516.38840631,193776.655244,375.253690586
2016-01-17,390.32800000000003,395.0,381.6,381.95022,133.94492996,51988.878968,388.136221233
2016-01-18,383.5708,391.82,376.58,390.1,243.0561327,93869.5477845,386.20522239699994
2016-01-19,390.97,390.97,379.02,381.10022000000004,68.61650783,26385.617104599998,384.53745227
2016-01-20,381.0438,425.1272,375.93,419.0501,792.66241899,319053.61643600004,402.508821905
2016-01-21,419.0501,425.78,406.05001,412.31,730.23462389,303268.613149,415.30297691699997
2016-01-22,410.6546,411.18987999999996,375.52417,383.25,514.51955514,202969.751468,394.48403746800005
2016-01-23,384.29,395.0,381.36,385.80986,387.82846078,150897.397421,389.08283605
2016-01-24,387.96988,406.70999,386.58,400.68011,601.90077185,238102.03469200002,395.58353440800005
2016-01-25,401.25228,401.25228,387.17001,394.01,473.13315726,187347.279645,395.971571153
2016-01-26,393.36877999999996,406.69999,390.45001,395.95,709.36995262,281222.73208499997,396.440152343
2016-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-05,404.4,406.839,388.401,393.161,2872.60177545,1137519.85041,395.989398923
2016-03-06,393.18,410.05699999999996,387.27,400.649,1730.36531397,691700.764565,399.742620232
2016-03-07,400.649,414.12,397.395,410.01,1289.67885064,524426.038223,406.633045089
2016-03-08,410.45300000000003,414.35699999999997,407.5,412.04,1315.05989734,540468.937505,410.984274251
2016-03-09,411.92,414.735,406.45,411.93,1564.18525251,640397.070617,409.412548539
2016-03-10,410.52,429.702,409.42,415.83,2772.20313482,1149268.34321,414.56858942699995
2016-03-11,416.5,423.65,415.0,420.349,1521.51143374,638705.8646430001,419.783808705
2016-03-12,419.19,420.589,406.15,406.655,4301.44101092,1773224.3304400002,412.239602017
2016-03-13,408.681,413.615,406.66,408.32,2155.37911977,881601.5951340001,409.023910015
2016-03-14,410.33099999999996,416.966,407.74,414.431,3341.57440878,1377817.66493,412.32589683300006
2016-03-15,414.5,417.089,412.173,415.14,1782.3582059,739773.494577,415.053209915
2016-03-16,415.29,419.04,412.871,418.166,1605.64099467,667679.382183,415.833542117
2016-03-17,418.166,422.69,416.83,419.81199999999995,1841.74962798,774336.97454,420.43552651
2016-03-18,420.995,420.996,405.031,407.901,3224.53354456,1332779.57915,413.32476798
2016-03-19,407.902,411.44300000000004,405.527,409.53,1850.62017613,758413.30298,409.81575407099996
2016-03-20,409.92,414.81800000000004,409.92,413.639,805.37887638,332158.158893,412.42472162400003
2016-03-21,413.189,414.35900000000004,407.676,412.31800000000004,1344.26416368,552730.4544619999,411.176961639
2016-03-22,412.25,417.9,411.16900000000004,417.16,1649.59546351,685542.441877,415.58215759
2016-03-23,417.89,417.98,411.89,416.0,1274.31785846,529072.258746,415.180761404
2016-03-24,415.566,417.78,413.12,415.04,1187.85073548,494659.508379,416.432379594
2016-03-25,415.03,419.759,413.61,415.341,943.39452085,392954.453296,416.532473542
2016-03-26,415.851,418.4,415.28,417.57300000000004,978.54679088,408166.580329,417.11503643300006
2016-03-27,417.57300000000004,429.999,415.9,425.00699999999995,1292.97249245,547941.0531670001,423.783998783
2016-03-28,425.01199999999994,426.39,421.134,423.0,1137.46730781,482459.523795,424.152431004
2016-03-29,422.51,428.10900000000004,405.0,416.7,1234.4149427999998,516228.52488000004,418.19691821699996
2016-03-30,414.88,416.01,409.12300000000005,412.43199999999996,1042.93259746,430245.832733,412.534648721
2016-03-31,412.43199999999996,419.98800000000006,412.42199999999997,416.1,2093.38661103,870893.835122,416.021498625
2016-04-01,416.1,419.039,415.5,417.9,648.04544993,270543.509496,417.47613462199996
2016-04-02,417.9,423.17,417.9,421.0,524.02184007,220646.07996799998,421.062755588
2016-04-03,420.631,421.66,417.959,421.49699999999996,495.93460619,208305.069243,420.02527479
2016-04-04,421.48,421.6,417.542,420.99,582.49700918,244552.12794,419.834134915
2016-04-05,419.51,424.97,419.5,422.76,985.01747775,416690.188335,423.028218024
2016-04-06,423.0,424.611,421.56,423.55,891.88250026,377349.56617,423.093362702
2016-04-07,423.54,424.39,420.06,422.01,1047.52218418,442740.66558900004,422.65516881199994
2016-04-08,422.27,425.96,418.0,418.551,860.5745307,364333.296967,423.360538767
2016-04-09,419.351,420.75,415.0,418.079,847.10658518,353775.558694,417.628153155
2016-04-10,418.095,422.91900000000004,416.96,420.8,1653.58408562,695037.438677,420.32179961199995
2016-04-11,420.65,424.5,420.226,423.53,1256.09198973,529795.483002,421.780798965
2016-04-12,423.0,430.358,423.0,426.71,1155.98638326,492643.94886099995,426.16760542800006
2016-04-13,426.69,427.71,422.0,423.538,1185.14415083,503143.788109,424.542270033
2016-04-14,424.12,425.772,422.385,424.519,513.18561871,217546.50947,423.913885228
2016-04-15,426.04,431.02,424.647,429.25,637.08322011,272981.284117,428.486068225
2016-04-16,428.588,434.225,427.972,428.649,782.76846673,337099.468834,430.65029208699997
2016-04-17,430.1,431.366,424.57800000000003,427.55,561.66602068,240174.406799,427.610711625
2016-04-18,426.77,429.798,426.28,427.42,1041.33383008,445920.843371,428.220836095
2016-04-19,427.42,437.99800000000005,426.8,436.277,1174.73695004,506216.938232,430.919397074
2016-04-20,435.999,444.0,434.27,440.965,1573.49069,691227.710746,439.295710574
2016-04-21,440.965,451.339,440.11,450.11800000000005,929.49301806,413326.715935,444.67974251
2016-04-22,449.166,450.09,442.7,447.559,637.17797835,284778.501564,446.93713725199996
2016-04-23,446.00300000000004,450.711,443.216,450.711,697.79997744,312338.47393800004,447.604591626
2016-04-24,450.711,460.0,445.4,459.5,1119.79093256,508277.86162200005,453.90424841199996
2016-04-25,459.5,469.69,452.5,461.88199999999995,1499.927835,693341.212954,462.24971413699996
2016-04-26,464.358,470.0,462.085,467.49,903.14269131,421795.751032,467.03112929
2016-04-27,466.84,469.17800000000005,444.0,444.01,1581.65048552,719861.2701689999,455.132961902
2016-04-28,445.99,452.005,435.42699999999996,450.42,1765.42310661,787103.639841,445.844192757
2016-04-29,450.49,457.59,447.39,457.59,943.25400149,425593.627093,451.197266506
2016-04-30,458.12,458.12,446.44,448.906,1183.06132266,536066.931354,453.118465701
2016-05-01,448.904,454.469,446.851,452.07199999999995,286.45371155,129292.315282,451.355001067
2016-05-02,452.34,453.58,440.0,444.535,1356.18527065,603240.443874,444.806809902
2016-05-03,444.55199999999996,452.52,442.52,451.75,1225.40341292,548766.294529,447.82500909
2016-05-04,451.52,451.725,444.86,447.841,716.89959339,321232.555574,448.08583870800004
2016-05-05,447.76800000000003,450.0,447.224,448.71,642.54314292,288086.91333400004,448.354194591
2016-05-06,448.71,462.369,447.171,462.341,1843.92832575,834685.345513,452.666914357
2016-05-07,459.57,462.152,457.92,459.47,280.7667734,129143.241223,459.96625476400004
2016-05-08,459.0,461.788,455.94800000000004,459.1,659.28489475,302470.387492,458.785556746
2016-05-09,458.08,464.99,455.99,461.99,1250.33424585,578055.096565,462.32045429699997
2016-05-10,461.721,463.49,450.0,452.13,1013.24355492,462213.079409,456.171743866
2016-05-11,452.569,455.0,450.99,453.21,1803.31808499,817026.6451020001,453.06851403699994
2016-05-12,453.29,455.95,449.394,455.95,840.4801152999999,379934.412937,452.04449935300005
2016-05-13,455.949,457.5,452.61199999999997,456.281,1285.47660469,585428.046406,455.417114765
2016-05-14,456.86300000000006,458.059,453.786,454.58099999999996,956.20465056,435749.102901,455.70694792800003
2016-05-15,455.4,459.787,454.14,457.649,273.80810319999995,125046.241954,456.69299225599997
2016-05-16,457.397,458.0,450.167,453.769,1269.23949153,578475.545037,455.765479169
2016-05-17,453.0,454.91,451.0,453.283,1103.60164185,499946.29587,453.013367244
2016-05-18,452.788,455.88,452.345,452.35,1306.21491352,593253.552779,454.177598677
2016-05-19,453.29,453.8,429.0,429.0,1400.39894995,618520.14901,441.67424506599997
2016-05-20,429.0,442.629,427.061,435.255,974.52793627,425898.14521399996,437.030206485
2016-05-21,439.8,441.0,431.01199999999994,438.551,674.10713316,295505.80275900004,438.366230266
2016-05-22,438.561,442.0,433.34,437.45,2794.53719104,1229522.17552,439.97345229900003
2016-05-23,437.52,444.01199999999994,435.55,442.99,2893.73461032,1270735.46339,439.133381083
2016-05-24,442.99,445.785,441.48,444.51599999999996,1404.71292779,623189.824825,443.64212252699997
2016-05-25,443.06,449.21,443.02,448.3,615.18590462,274811.374259,446.71272894099997
2016-05-26,448.3,452.45,445.19,452.409,908.69858284,408757.898313,449.827815331
2016-05-27,452.409,477.0,452.409,471.471,1861.14560185,869122.6501610001,466.982620434
2016-05-28,471.471,545.0,450.55,522.0,5187.82575273,2589897.73674,499.226045783
2016-05-29,523.998,549.0,470.0,518.982,2604.02209032,1367021.71956,524.965484985
2016-05-30,521.349,540.0,518.977,529.0,925.90751508,491704.08779200003,531.0509740809999
2016-05-31,529.0,544.53,510.965,531.19,2715.74576128,1447123.01321,532.863949876
2016-06-01,530.8340000000001,541.77,485.895,535.565,1990.51260945,1058564.97149,531.805207594
2016-06-02,535.231,539.675,531.523,537.122,1856.93965633,991740.575613,534.0725920909999
2016-06-03,536.928,576.03,536.061,569.0,2673.19577293,1503949.8855,562.60371976
2016-06-04,569.382,588.71,562.0,572.447,2460.69301591,1414949.23757,575.020625663
2016-06-05,573.121,583.669,568.069,574.0740000000001,1174.57824293,678252.899301,577.443778976
2016-06-06,573.3530000000001,586.299,573.3530000000001,585.0,1021.72198642,594916.820472,582.268785814
2016-06-07,584.99,589.91,565.38,578.2,3445.00732821,1988840.2620400002,577.310894452
2016-06-08,578.3,582.13,571.7090000000001,581.98,1349.38147871,780719.76509,578.57601976
2016-06-09,581.98,581.98,571.596,575.014,1371.58565316,790840.064489,576.588171994
2016-06-10,576.286,581.8,572.878,579.77,1378.95354756,798239.838638,578.873624895
2016-06-11,580.5740000000001,609.436,579.28,609.4209999999999,1674.20253251,987686.911032,589.94470015
2016-06-12,608.726,683.057,603.0,667.063,5122.90972205,3285766.9276,641.3868496380001
2016-06-13,670.47,717.794,659.0010000000001,703.3689999999999,3952.06851993,2732434.8410400003,691.393589777
2016-06-14,703.3689999999999,703.95,647.264,685.75,4355.66858162,2964287.61927,680.5585787169999
2016-06-15,683.665,697.5939999999999,671.578,696.0,1895.60688763,1301644.66933,686.663821399
2016-06-16,696.0,776.709,695.57,763.008,5718.33655497,4255787.08444,744.2351536210001
2016-06-17,766.659,776.0,702.0,749.67,5828.11310036,4342895.433119999,745.16320434
2016-06-18,750.49,781.148,728.867,758.11,5967.98579674,4545061.95345,761.57385561
2016-06-19,758.23,769.99,745.03,765.49,2490.49722151,1893790.01703,760.4063962289999
2016-06-20,765.692,768.827,725.02,735.39,3884.35568689,2905056.6170099997,747.88635521
2016-06-21,733.561,735.0,630.203,667.725,8380.67548276,5673635.3238,676.990218208
2016-06-22,666.65,679.8530000000001,580.0,601.936,7182.3480301,4594755.65783,639.728907395
2016-06-23,599.88,635.0,551.494,627.375,4783.67158637,2836318.5430799997,592.91665238
2016-06-24,628.3430000000001,762.24,627.59,672.203,5927.37738354,3948811.6253199996,666.198787391
